년,월,역사명,환승역구분,04시-05시 승하차인원,05시-06시 승하차인원,06시-07시 승하차인원,07시-08시 승하차인원,08시-09시 승하차인원,09시-10시 승하차인원,10시-11시 승하차인원,11시-12시 승하차인원,12시-13시 승하차인원,13시-14시 승하차인원,14시-15시 승하차인원,15시-16시 승하차인원,16시-17시 승하차인원,17시-18시 승하차인원,18시-19시 승하차인원,19시-20시 승하차인원,20시-21시 승하차인원,21시-22시 승하차인원,23시-24시 승하차인원,00시-01시 승하차인원,01시-02시 승하차인원,02시-03시 승하차인원,03시-04시 승하차인원,Y좌표 (WGS84),X좌표 (WGS84),X좌표 (GRS80TM),Y좌표 (GRS80TM),geometry
2025,12,방화,일반역,31,5274,15354,33227,41069,23777,20786,20494,21462,21790,21754,24616,27593,30196,33930,25145,17162,15795,8337,2856,406,3,0,37.577669,126.812822,939322.8781257921,1953365.0875090924,POINT (939322.8781257921 1953365.0875090924)
2025,12,백마역,환승역,29,6133,21705,44134,38841,22695,18428,17572,17992,19062,18644,21566,26475,29713,41882,30937,19443,19673,10263,1627,0,0,0,37.658346,126.794401,937763.5887814843,1962328.0181109498,POINT (937763.5887814843 1962328.0181109498)
2025,12,백양리역,일반역,1,41,34,707,1162,667,982,1338,890,854,891,1093,1234,1601,1228,380,491,430,196,23,0,0,0,37.830881,127.589085,1007839.3534251262,1981239.9037892856,POINT (1007839.3534251262 1981239.9037892856)
2025,12,백운역,일반역,110,9957,17168,32650,35899,22273,20078,19257,20077,20758,19470,22897,26857,30214,32372,26963,16941,16189,7831,2543,0,0,0,37.483301,126.707179,929906.3041408283,1942968.8137879223,POINT (929906.3041408283 1942968.8137879223)
2025,12,버티고개,일반역,0,1152,3031,7458,13778,8555,6579,5769,6101,6503,6600,7673,8916,10562,13766,8626,5943,5625,3020,899,78,1,0,37.547933,127.006948,956446.8308899819,1949958.3624013518,POINT (956446.8308899819 1949958.3624013518)
2025,12,별내역,환승역,30,1608,4070,12700,14097,8814,7286,6183,7099,7467,7093,8943,9302,12055,14488,8994,5528,4439,2355,467,0,0,0,37.642221,127.127208,967111.4259197259,1960370.2305953067,POINT (967111.4259197259 1960370.2305953067)
2025,12,병점역,일반역,3511,11252,42846,73934,71336,47471,42210,44445,46197,43562,46492,55048,64479,79318,86951,61423,48102,38121,21217,8264,2,0,0,37.206821,127.033268,958584.6462451733,1912103.081464906,POINT (958584.6462451733 1912103.081464906)
2025,12,보라매,일반역,28,6501,15193,43136,76953,40463,29793,31050,33937,33578,33618,39235,44241,53031,68467,40428,30769,28220,13654,4629,96,0,0,37.499916,126.920112,948743.3705573162,1944674.9077988362,POINT (948743.3705573162 1944674.9077988362)
2025,12,보라매공원,일반역,0,1410,3437,11800,16988,8637,6721,7001,7745,8399,8360,8936,9548,10832,13492,8080,5491,4482,2046,721,4,0,0,37.495225405,126.918258811,948576.348205447,1944155.524890373,POINT (948576.348205447 1944155.524890373)
2025,12,보라매병원,일반역,7,1503,8376,35823,63762,37626,27978,25412,25205,28072,29363,30695,30328,44157,49897,21162,15569,12916,3457,978,17,0,0,37.4929607,126.923886,949072.2363518643,1943901.2100017134,POINT (949072.2363518643 1943901.2100017134)
2025,12,보문,일반역,23,5976,14819,38871,66616,39419,27796,27711,28832,31083,29007,32374,37743,44703,53568,35955,26065,24977,15254,4731,138,0,0,37.585293,127.019377,957565.9375553579,1954097.578816209,POINT (957565.9375553579 1954097.578816209)
2025,12,보산역,일반역,37,1818,3172,5737,6875,4925,5120,4893,4355,4704,5318,5903,7459,8297,6435,5535,4232,3062,1750,673,0,0,0,37.914268,127.057134,961072.2305126927,1990580.372993795,POINT (961072.2305126927 1990580.372993795)
2025,12,보정역,일반역,41,1208,4814,11306,16728,9008,7329,7430,6730,6697,6973,9037,10345,10541,11120,7678,5930,5647,3211,143,0,0,0,37.31274,127.108219,965284.0825274967,1923823.479886037,POINT (965284.0825274967 1923823.479886037)
2025,12,복정,환승역,63,5789,21082,40136,57033,35628,24858,20327,24037,22335,23042,27523,34536,46651,56034,36404,23474,21902,8614,2376,67,0,0,37.471016,127.126746,966995.2420753841,1941376.1704405507,POINT (966995.2420753841 1941376.1704405507)
2025,12,봉은사,일반역,8,5698,25878,56955,136394,106794,77932,82431,85174,97565,99411,106572,122732,148938,164847,89021,63105,57587,13125,3107,84,0,0,37.514219,127.060245,961137.2952371715,1946194.6376021514,POINT (961137.2952371715 1946194.6376021514)
2025,12,봉천,일반역,107,15821,36313,98317,155712,101271,66996,62940,68996,69232,69090,76781,87197,100825,127161,99765,67597,63232,31708,10844,779,4,0,37.482416,126.941696,950639.6936831169,1942721.8540851255,POINT (950639.6936831169 1942721.8540851255)
2025,12,봉화산(서울의료원),일반역,4,6900,19622,50075,52581,27716,22792,21092,22979,22932,22139,25668,30213,36629,40548,33332,21038,18855,10053,3878,316,0,0,37.617429,127.0912326,963925.5980865712,1957632.8825629565,POINT (963925.5980865712 1957632.8825629565)
2025,12,부개역,일반역,1887,11911,19840,44795,44441,26011,22602,23155,23784,24606,24251,25910,31826,36305,39872,30514,20533,18518,9872,2684,0,0,0,37.488479,126.740549,932861.2428293427,1943518.9650978993,POINT (932861.2428293427 1943518.9650978993)
2025,12,부천역,일반역,3756,42901,53065,114777,144805,108787,93726,97042,109167,110847,109658,123013,132494,154267,166508,124312,88503,78946,41298,7310,0,0,0,37.484066,126.782779,936590.8802993213,1943000.0850563943,POINT (936590.8802993213 1943000.0850563943)
2025,12,부천종합운동장역,환승역,29,3308,7012,17031,20041,9538,6200,5655,6272,6214,6182,7080,9107,12057,17678,11182,7149,6357,3239,436,0,0,0,37.505852,126.797498,937910.2360321146,1945407.3151818218,POINT (937910.2360321146 1945407.3151818218)
2025,12,부평역,환승역,10191,27240,45005,106888,114087,88145,78523,87723,96763,105136,108418,116140,134633,156598,173606,133393,95622,84500,43322,11051,41,0,0,37.489457,126.724584,931450.7391299529,1943638.9754682176,POINT (931450.7391299529 1943638.9754682176)
2025,12,북한산보국문,일반역,3,2935,9358,25386,34623,24800,19716,20084,19836,20982,20056,21866,26764,29366,30873,22706,17006,15614,8721,2388,67,0,0,37.61233,127.00816,956591.2966548826,1957102.3402350931,POINT (956591.2966548826 1957102.3402350931)
2025,12,북한산우이,일반역,8,2109,4757,11608,14775,13233,12564,13312,13172,11713,12505,12123,11513,10406,10321,7704,5591,4459,1934,757,42,7,0,37.66284,127.01272,957022.8590648025,1962704.1372647225,POINT (957022.8590648025 1962704.1372647225)
2025,12,불광,환승역,62,12490,31514,76518,115974,80487,67568,68656,74634,79162,80607,89193,97324,102336,117361,81504,58293,49463,23931,7173,164,0,0,37.610154,126.930183,949707.7004314235,1956899.8368225582,POINT (949707.7004314235 1956899.8368225582)
2025,12,불암산,일반역,99,8610,21835,52634,46744,34182,28651,27952,28021,28854,28003,30482,33102,34863,39047,32107,23169,20890,12548,4488,614,18,0,37.67009,127.079004,962872.6186139927,1963480.1861060748,POINT (962872.6186139927 1963480.1861060748)
2025,12,사가정,일반역,40,12757,29878,66143,96851,62847,47612,44099,47468,47507,48532,55352,63196,71344,90939,68081,44613,39217,19023,5875,104,0,0,37.580912,127.088502,963666.8636430219,1953582.5478447857,POINT (963666.8636430219 1953582.5478447857)
2025,12,사당,환승역,325,30125,106140,216758,293630,225978,182317,209974,212756,206584,221114,247200,300190,386191,473660,315919,244102,249707,134721,32300,3444,191,0,37.476536,126.981631,954166.828422214,1942049.31917179,POINT (954166.828422214 1942049.31917179)
2025,12,사릉역,일반역,144,2103,4834,14199,11232,7296,5731,5874,5608,5322,5330,6062,5946,9739,12530,8887,4533,3839,2014,478,0,0,0,37.651145,127.176839,971493.4114374699,1961344.0703927008,POINT (971493.4114374699 1961344.0703927008)
2025,12,사평,일반역,1,1507,5981,18097,24657,15207,12345,11360,13036,14757,13659,16376,19383,21836,23622,16222,11574,10371,4442,1406,33,0,0,37.504161,127.015219,957152.4158102431,1945098.3147744152,POINT (957152.4158102431 1945098.3147744152)
2025,12,산성,일반역,13,7025,15614,32435,38156,21533,16851,14872,15435,15483,15865,19288,24629,27148,34310,25810,17283,15979,8460,3327,97,0,0,37.456886,127.149927,969039.18879186,1939800.6813708541,POINT (969039.18879186 1939800.6813708541)
2025,12,삼각지(전쟁기념관),환승역,14,3659,15641,42411,78715,51967,39149,47989,51763,53476,51986,58301,69322,91597,113036,62020,48833,49846,27395,6682,199,2,0,37.534457,126.972992,953438.9665634868,1948479.5448526612,POINT (953438.9665634868 1948479.5448526612)
2025,12,삼성(무역센터),일반역,120,11813,60582,155889,337824,279219,171102,159575,166920,194502,210211,231527,268925,368430,401841,227384,176808,148103,31675,7526,1600,27,0,37.508827,127.063203,961395.9284661382,1945595.21145871,POINT (961395.9284661382 1945595.21145871)
2025,12,삼성중앙,일반역,4,1719,8291,26345,59918,45012,21226,18529,19884,20623,21071,23273,29801,47105,63627,30582,20115,18268,7043,2212,14,0,0,37.513011,127.053282,960521.3107566303,1946063.5163967353,POINT (960521.3107566303 1946063.5163967353)
2025,12,삼양,일반역,23,1835,4445,10463,13655,9604,9071,8912,9112,9330,8989,10333,10579,10258,11328,9471,6394,5385,2560,875,22,0,0,37.62706,127.01817,957483.1516279903,1958731.9918749775,POINT (957483.1516279903 1958731.9918749775)
2025,12,삼양사거리,일반역,0,1795,4280,10060,14024,9999,9209,9293,10024,10181,9500,11265,11131,10672,11218,9969,6123,5056,2339,677,11,0,0,37.62144,127.02049,957684.684774446,1958107.4268981672,POINT (957684.684774446 1958107.4268981672)
2025,12,삼전,일반역,18,6421,11574,30284,58427,35831,22528,20329,21984,22837,22039,24224,29610,37147,51436,34486,23827,22416,11373,3518,729,9,0,37.504531,127.087211,963515.6720687804,1945109.0193541266,POINT (963515.6720687804 1945109.0193541266)
2025,12,상갈역,일반역,51,4191,10922,24801,28865,18884,14603,13496,13091,14371,13826,15821,20164,23779,27185,18876,14734,13378,6455,675,0,0,0,37.261797,127.108718,965304.9173573585,1918171.714138967,POINT (965304.9173573585 1918171.714138967)
2025,12,상계,일반역,106,15335,47535,103903,94087,64388,52434,52986,58147,57386,55059,62834,72785,81811,93246,75636,52377,47318,26392,7685,925,0,0,37.660576,127.073199,962355.8721200876,1962426.9553531383,POINT (962355.8721200876 1962426.9553531383)
2025,12,상도,일반역,6,6866,19337,43038,70195,47679,37696,34819,37423,37624,38675,40802,47207,56357,67126,43793,32283,30550,17422,4919,80,0,0,37.50279,126.947949,951205.7895401043,1944978.9642612764,POINT (951205.7895401043 1944978.9642612764)
2025,12,상봉,환승역,1017,18351,37999,93488,139335,84391,63984,63694,72195,71673,72798,80395,91811,110741,139670,107694,73120,63281,35301,11673,202,0,0,37.595673,127.085708,963427.3901035192,1955221.2920567398,POINT (963427.3901035192 1955221.2920567398)
2025,12,상수,일반역,75,7025,12074,17492,38454,40786,31696,31408,38558,41955,40105,43029,52503,59939,73049,52611,41066,41826,29046,7494,178,0,0,37.547704,126.92292,949024.099816009,1949975.2007081907,POINT (949024.099816009 1949975.2007081907)
2025,12,상왕십리,일반역,13,7141,20905,54355,98213,58310,40816,37703,40046,41530,40936,47680,55292,68475,86877,59322,40432,37678,18662,6422,332,2,0,37.564444,127.029322,958432.3963207683,1951780.0399452953,POINT (958432.3963207683 1951780.0399452953)
2025,12,상월곡(한국과학기술연구원),일반역,42,5889,11009,28256,42959,25224,20353,18672,18274,19056,18796,20265,22858,26261,30891,23247,14978,14515,8227,2872,49,0,0,37.606392,127.048509,960149.2612121936,1956425.653108999,POINT (960149.2612121936 1956425.653108999)
2025,12,상일동,일반역,77,11815,37276,86296,81790,45808,38485,33685,38846,39577,37943,47737,48564,65113,80389,60463,37701,34945,17715,8007,1646,0,0,37.556714,127.166381,970533.6662229225,1950870.644945223,POINT (970533.6662229225 1950870.644945223)
2025,12,상천역,일반역,1,147,260,803,1218,868,949,1082,1027,931,1032,1042,1116,706,699,495,276,278,99,47,0,0,0,37.770305,127.4542,995966.3725784498,1974516.3485262587,POINT (995966.3725784498 1974516.3485262587)
2025,12,새절(신사),일반역,71,11992,25512,62283,79172,45393,33156,32091,34134,35742,33338,40617,45796,52707,64585,48679,31697,28387,15449,5361,83,0,0,37.591148,126.913613,948232.0439761004,1954800.202236602,POINT (948232.0439761004 1954800.202236602)
2025,12,샛강,환승역,11,4106,11384,40934,80542,34889,21893,22925,22009,24196,25413,26589,33555,55656,73407,32276,24690,22482,9496,2892,152,2,0,37.5173,126.9284,949487.6737497604,1946599.0810304445,POINT (949487.6737497604 1946599.0810304445)
2025,12,서강대역,일반역,7,567,3127,5697,13460,9347,7566,6663,7338,7892,7600,8328,9932,11984,11405,7232,6351,6270,2730,235,0,0,0,37.552132,126.935389,950128.498825684,1950459.7771422951,POINT (950128.498825684 1950459.7771422951)
2025,12,서대문,일반역,9,4000,24556,82371,190905,72408,50939,49006,48600,52151,50287,56010,67386,92733,145555,49135,40436,39521,13106,2831,243,0,0,37.565812,126.966639,952897.4126664366,1951961.3845506548,POINT (952897.4126664366 1951961.3845506548)
2025,12,서동탄역,일반역,2,1514,6317,11981,4696,3719,2730,3087,2729,2753,3033,4155,4442,4971,7443,6029,3035,2955,1917,1255,0,0,0,37.195675,127.051893,960231.4933656654,1910858.5884593655,POINT (960231.4933656654 1910858.5884593655)
2025,12,서빙고역,일반역,65,1733,7256,7250,13094,7501,7887,5990,6919,8907,8053,10637,14316,14723,12463,6643,4355,4664,1382,332,0,0,0,37.51961,126.988358,954787.5984988795,1946824.8578184703,POINT (954787.5984988795 1946824.8578184703)
2025,12,서울대벤처타운,일반역,49,6878,13733,41321,57588,39789,27520,27798,29825,30478,28551,32145,37971,42240,50577,39673,25889,24032,16491,6146,105,0,0,37.47204068,126.933976556,949950.2837394094,1941574.853361465,POINT (949950.2837394094 1941574.853361465)
2025,12,서울대입구(관악구청),일반역,5179,30399,58580,153327,248776,189061,129933,117379,129982,138702,133691,148083,166645,203160,264972,200692,141353,137040,76095,25906,3752,137,0,37.481233,126.952745,951615.7936510493,1942584.872558793,POINT (951615.7936510493 1942584.872558793)
2025,12,서울숲역,일반역,102,3218,12160,36530,69669,52153,36932,30676,33526,36107,37825,42429,50782,69889,79604,49308,30932,25126,7210,1039,0,0,0,37.543647,127.044686,959778.0889798887,1949466.0409909505,POINT (959778.0889798887 1949466.0409909505)
2025,12,서울역,환승역,1475,33207,146580,366802,659493,485652,352649,372591,415183,401418,350370,439987,488202,650889,716667,462008,336504,344044,126090,24260,2546,165,0,37.55585,126.972103,953373.7493582559,1950853.4256943162,POINT (953373.7493582559 1950853.4256943162)
2025,12,서울지방병무청,일반역,0,1728,4985,15165,20214,12634,11168,9688,10875,10580,10932,13014,13634,15604,17675,11554,8656,8357,3898,1151,19,0,0,37.50604687,126.922783404,948983.6714691627,1945353.6405346107,POINT (948983.6714691627 1945353.6405346107)
2025,12,서원,일반역,1,3115,5486,16423,22931,15791,10203,9257,9824,9710,9323,10956,11402,13412,17066,13910,9659,9469,5422,1785,16,0,0,37.47827336,126.933228219,949888.2744476221,1942266.7272778277,POINT (949888.2744476221 1942266.7272778277)
2025,12,서정리역,일반역,40,7652,21193,33684,36876,24885,22271,22589,26188,25044,27422,31723,41244,50603,41495,31382,25822,19409,11568,1210,0,0,0,37.056459,127.052844,960243.142277629,1895414.0483764461,POINT (960243.142277629 1895414.0483764461)
2025,12,서초,일반역,5,7684,35032,71916,147217,122242,69933,76341,62318,73146,72718,77364,87429,116695,126777,66288,48865,50118,14188,3835,180,14,0,37.49191,127.007685,956479.4062199495,1943742.6007444386,POINT (956479.4062199495 1943742.6007444386)
2025,12,서현역,일반역,332,7152,24784,69010,125728,99463,72431,72204,76850,81510,89354,94058,107330,130539,149752,95404,78931,66884,24616,2256,0,0,0,37.384931,127.123249,966647.8531198378,1931826.9665677035,POINT (966647.8531198378 1931826.9665677035)
2025,12,석계,환승역,2930,18307,44247,84550,102198,65659,56973,58423,61013,62553,61749,70479,86450,96894,115890,84027,58723,55169,30354,8700,97,0,0,37.614937,127.065922,961690.6064078169,1957366.4344851687,POINT (961690.6064078169 1957366.4344851687)
2025,12,석수역,일반역,188,9941,20878,44888,44722,26871,21965,19136,19205,20785,20363,24991,29018,38282,43220,30550,20791,19557,9507,871,0,0,0,37.435161,126.902233,947117.4247980706,1937500.6412898186,POINT (947117.4247980706 1937500.6412898186)
2025,12,석촌,일반역,13,7570,23734,56730,98930,75368,54845,56659,64214,64224,63145,71370,78872,98000,116236,79874,57707,55847,27315,11296,257,12,0,37.505396,127.106995,965264.6876924058,1945197.4991542632,POINT (965264.6876924058 1945197.4991542632)
2025,12,석촌고분,일반역,8,3815,10263,26628,51880,33920,20803,19521,21490,21042,20869,23122,27116,33440,46609,30613,21386,19347,9628,3958,79,0,0,37.502439,127.096611,964345.4992235429,1944873.3229117198,POINT (964345.4992235429 1944873.3229117198)
2025,12,선릉,환승역,247,14425,75488,202565,475300,357587,203459,171267,174916,197104,193091,214891,262272,380183,466485,243142,167204,155180,55066,13092,648,27,0,37.504477,127.048974,960136.0512203473,1945118.5391412848,POINT (960136.0512203473 1945118.5391412848)
2025,12,선유도,일반역,11,3606,10935,41184,74269,37139,19729,19486,20992,19876,21445,22881,28068,46087,63880,31832,19730,16609,7738,2564,96,0,0,37.537778,126.893889,946452.5463925472,1948890.0973281972,POINT (946452.5463925472 1948890.0973281972)
2025,12,선정릉,환승역,28,4276,18163,48148,123349,107373,54148,43922,47270,49246,50574,52498,60108,91875,121428,67721,41893,36942,14288,3362,101,0,0,37.51028,127.0437593,959678.2686936471,1945764.5671708267,POINT (959678.2686936471 1945764.5671708267)
2025,12,성균관대역,일반역,204,12163,36837,81292,83111,47503,41266,40625,40891,43529,41880,49610,59929,73798,88865,64959,46141,41756,22915,3699,8,0,0,37.300344,126.970861,953104.9406335206,1922507.5584753333,POINT (953104.9406335206 1922507.5584753333)
2025,12,성남역,환승역,2,328,2916,7841,7768,3930,3388,3071,3477,3036,3423,4186,5039,7057,7480,4423,3652,3120,1286,200,0,0,0,37.394722,127.119444,966315.3925724336,1932914.5436655714,POINT (966315.3925724336 1932914.5436655714)
2025,12,성수,일반역,41,11405,49537,98776,294047,214489,172315,178309,195725,219664,239888,270013,298706,349451,424571,254273,189183,155674,42556,11054,1247,190,0,37.544628,127.055983,960776.5721019367,1949570.1046124678,POINT (960776.5721019367 1949570.1046124678)
