기준_년분기_코드,상권_구분_코드,상권_구분_코드_명,상권배후지_코드,상권배후지_코드_명,총_직장_인구_수,총_상주인구_수,총_유동인구_수,순수_유동인구_수,상권배후지_유형
20202,A,골목상권,3110484,역촌역 3번,2635,22916,5460613,5435062,주거지/동네형
20202,A,골목상권,3110483,연천초등학교,1120,12972,3088564,3074472,주거지/동네형
20202,A,골목상권,3110482,연신초등학교,179,10331,2673422,2662912,주거지/동네형
20202,A,골목상권,3110481,불광역 7번,2247,15932,6266469,6248290,발달/번화가형 (순수 유동인구 중심)
20202,A,골목상권,3110480,연신내역 3번,1517,14039,3687500,3671944,주거지/동네형
20202,A,골목상권,3110479,연신내역 2번,2089,19804,5320719,5298826,주거지/동네형
20202,A,골목상권,3110478,응암1동주민센터,2109,16635,3444455,3425711,주거지/동네형
20202,A,골목상권,3110477,은평세무서,3031,17639,3675905,3655235,주거지/동네형
20202,A,골목상권,3110476,역촌역 2번,183,10059,2270949,2260707,주거지/동네형
20202,A,골목상권,3110475,백련산해모로아파트,861,15705,4649264,4632698,발달/번화가형 (순수 유동인구 중심)
20202,A,골목상권,3110474,세명컴퓨터고등학교,991,18976,4628074,4608107,주거지/동네형
20202,A,골목상권,3110473,구산역 1번,2308,28754,7228599,7197537,주거지/동네형
20202,A,골목상권,3110472,연신내역 4번,2660,19791,5501584,5479133,주거지/동네형
20202,A,골목상권,3110471,응암동우체국,1208,16975,5312185,5294002,발달/번화가형 (순수 유동인구 중심)
20202,A,골목상권,3110470,신진과학기술고등학교,861,15478,4988156,4971817,발달/번화가형 (순수 유동인구 중심)
20202,A,골목상권,3110469,응암정보도서관,2187,30116,10957955,10925652,발달/번화가형 (순수 유동인구 중심)
20202,A,골목상권,3110468,응암역 3번,3361,35713,10356801,10317727,주거지/동네형
20202,A,골목상권,3110467,은평요양병원,1197,14294,4365701,4350210,발달/번화가형 (순수 유동인구 중심)
20202,A,골목상권,3110466,구산역 2번,1068,21122,5205550,5183360,주거지/동네형
20202,A,골목상권,3110465,연신내역 7번,3023,16515,7555726,7536188,발달/번화가형 (순수 유동인구 중심)
20202,A,골목상권,3110464,연신내역 5번,2760,19457,5553326,5531109,주거지/동네형
20202,A,골목상권,3110463,응암3동주민센터,1142,12812,3752863,3738909,발달/번화가형 (순수 유동인구 중심)
20202,A,골목상권,3110462,갈현건영아파트,656,20403,5751883,5730824,주거지/동네형
20202,A,골목상권,3110461,새절역 2번,1362,9987,3123090,3111741,발달/번화가형 (순수 유동인구 중심)
20202,A,골목상권,3110460,구산역 4번,2874,24686,5352847,5325287,주거지/동네형
20202,A,골목상권,3110459,응암역 2번,2152,26748,6524673,6495773,주거지/동네형
20202,A,골목상권,3110458,선일여고,1207,22652,6263690,6239831,주거지/동네형
20202,A,골목상권,3110457,예일여고,2236,18275,4053849,4033338,주거지/동네형
20202,A,골목상권,3110456,구산보건지소,1901,29885,6349835,6318049,주거지/동네형
20202,A,골목상권,3110455,역촌노인복지관,2080,33681,7586724,7550963,주거지/동네형
20202,A,골목상권,3110454,선정중학교,1048,20505,4742074,4720521,주거지/동네형
20202,A,골목상권,3110453,신사1동주민센터,1283,26410,6753931,6726238,주거지/동네형
20202,A,골목상권,3110452,새절역 3번,1526,16559,4397036,4378951,주거지/동네형
20202,A,골목상권,3110451,증산역 4번,2097,21583,5970662,5946982,주거지/동네형
20202,A,골목상권,3110450,시립서북병원,1395,34830,6660660,6624435,주거지/동네형
20202,A,골목상권,3110449,증산역 3번,1719,18115,3985829,3965995,주거지/동네형
20202,A,골목상권,3110448,상신초등학교입구,331,15982,3624396,3608083,주거지/동네형
20202,A,골목상권,3110447,구산초등학교,66,10217,2016559,2006276,주거지/동네형
20202,A,골목상권,3110446,내를건너서숲으로도서관,493,11463,1882607,1870651,주거지/동네형
20202,A,골목상권,3110445,덕산중학교,80,13668,2862746,2848998,주거지/동네형
20202,A,골목상권,3110444,수색성당,598,7557,1525661,1517506,주거지/동네형
20202,A,골목상권,3110443,수색역 1번,242,948,519047,517857,오피스/직장형
20202,A,골목상권,3110442,화랑대철도공원,146,5305,931698,926247,주거지/동네형
20202,A,골목상권,3110441,영신여고,229,11998,3033136,3020909,주거지/동네형
20202,A,골목상권,3110440,상계3동4동주민센터,172,8153,4205580,4197255,발달/번화가형 (순수 유동인구 중심)
20202,A,골목상권,3110439,당고개역 5번,449,8594,3860708,3851665,발달/번화가형 (순수 유동인구 중심)
20202,A,골목상권,3110438,경춘선숲길 우측,1305,21270,5866093,5843518,주거지/동네형
20202,A,골목상권,3110437,당고개역 2번,476,12811,5950688,5937401,발달/번화가형 (순수 유동인구 중심)
20202,A,골목상권,3110436,상계제일중학교,1249,13132,2895564,2881183,주거지/동네형
20202,A,골목상권,3110435,서울과학기술대,279,5530,1198268,1192459,주거지/동네형
20202,A,골목상권,3110434,태릉입구역 4번,2572,11674,3430053,3415807,오피스/직장형
20202,A,골목상권,3110433,공릉역 2번,3113,16095,5716409,5697201,발달/번화가형 (순수 유동인구 중심)
20202,A,골목상권,3110432,대진고등학교,554,8266,1657595,1648775,주거지/동네형
20202,A,골목상권,3110431,상계역,1343,17100,4007235,3988792,주거지/동네형
20202,A,골목상권,3110430,중계초등학교,1164,12715,2736587,2722708,주거지/동네형
20202,A,골목상권,3110429,공릉동 국수거리,3917,19206,7787532,7764409,발달/번화가형 (순수 유동인구 중심)
20202,A,골목상권,3110428,상계5동주민센터,1403,24912,8163618,8137303,발달/번화가형 (순수 유동인구 중심)
20202,A,골목상권,3110427,노원 을지대학교병원,408,9226,1306725,1297091,주거지/동네형
20202,A,골목상권,3110426,상계2동주민센터,956,28534,10113547,10084057,발달/번화가형 (순수 유동인구 중심)
20202,A,골목상권,3110425,계상초등학교,1535,24074,8882100,8856491,발달/번화가형 (순수 유동인구 중심)
20202,A,골목상권,3110424,상계초등학교,1231,16404,8755677,8738042,발달/번화가형 (순수 유동인구 중심)
20202,A,골목상권,3110423,석계역 2번,1119,16791,3388900,3370990,주거지/동네형
20202,A,골목상권,3110422,노원역 9번,791,12724,6639427,6625912,발달/번화가형 (순수 유동인구 중심)
20202,A,골목상권,3110421,석계역 1번,1222,13028,3569305,3555055,주거지/동네형
20202,A,골목상권,3110420,광운대역 1번,413,10748,3358090,3346929,발달/번화가형 (순수 유동인구 중심)
20202,A,골목상권,3110419,수락산디자인거리,2691,18805,4159343,4137847,주거지/동네형
20202,A,골목상권,3110418,광운대학교 남단,425,12187,3468171,3455559,발달/번화가형 (순수 유동인구 중심)
20202,A,골목상권,3110417,월계역 3번,163,6554,1707664,1700947,발달/번화가형 (순수 유동인구 중심)
20202,A,골목상권,3110416,노원초등학교,1644,14243,2756094,2740207,주거지/동네형
20202,A,골목상권,3110415,수락산역 4번,3003,26481,5913234,5883750,주거지/동네형
20202,A,골목상권,3110414,장석교회,164,8462,2484464,2475838,발달/번화가형 (순수 유동인구 중심)
20202,A,골목상권,3110413,누원고등학교,521,17597,2315255,2297137,주거지/동네형
20202,A,골목상권,3110412,창동중학교,159,9087,1530365,1521119,주거지/동네형
20202,A,골목상권,3110411,도봉역 3번,959,16719,2546585,2528907,주거지/동네형
20202,A,골목상권,3110410,방학역 2번,2219,19025,3459287,3438043,주거지/동네형
20202,A,골목상권,3110409,창동역 2번,3524,21672,3979817,3954621,주거지/동네형
20202,A,골목상권,3110408,가인초등학교,2156,15148,3630601,3613297,주거지/동네형
20202,A,골목상권,3110407,도봉역 2번,1326,17490,2963514,2944698,주거지/동네형
20202,A,골목상권,3110406,도봉산역 1번,584,10804,1370510,1359122,주거지/동네형
20202,A,골목상권,3110405,방학역 1번,2018,22049,5316731,5292664,주거지/동네형
20202,A,골목상권,3110404,신창초등학교,1286,29120,7949227,7918821,주거지/동네형
20202,A,골목상권,3110403,방학1동주민센터,2092,19468,5441673,5420113,주거지/동네형
20202,A,골목상권,3110402,도봉구 정병원,1679,15057,4012572,3995836,주거지/동네형
20202,A,골목상권,3110401,도봉구민회관,2190,13670,2956085,2940225,주거지/동네형
20202,A,골목상권,3110400,도봉구보건소,2493,18478,5236923,5215952,주거지/동네형
20202,A,골목상권,3110399,창2동주민센터,1453,30774,8457716,8425489,주거지/동네형
20202,A,골목상권,3110398,쌍문2동우체국,1922,19071,4316021,4295028,주거지/동네형
20202,A,골목상권,3110397,도봉산입구,1087,22620,3287860,3264153,주거지/동네형
20202,A,골목상권,3110396,쌍문역1번(쌍리단길),1333,11403,5525675,5512939,발달/번화가형 (순수 유동인구 중심)
20202,A,골목상권,3110395,신한은행 방학동지점,1334,12974,2385964,2371656,주거지/동네형
20202,A,골목상권,3110394,방학중학교,1650,23582,5295531,5270299,주거지/동네형
20202,A,골목상권,3110393,국민은행방학지점,1146,9880,2555923,2544897,주거지/동네형
20202,A,골목상권,3110392,발바닥공원,160,14725,1779547,1764662,주거지/동네형
20202,A,골목상권,3110391,샘말어린이공원,331,13871,1990821,1976619,주거지/동네형
20202,A,골목상권,3110390,방학초등학교,1539,16771,4033707,4015397,주거지/동네형
20202,A,골목상권,3110389,한일병원,582,13717,4908755,4894456,발달/번화가형 (순수 유동인구 중심)
20202,A,골목상권,3110388,도봉우체국,651,17309,4331939,4313979,주거지/동네형
20202,A,골목상권,3110387,쌍문초등학교,355,18986,4912644,4893303,주거지/동네형
20202,A,골목상권,3110386,연산군묘,159,5920,414772,408693,주거지/동네형
20202,A,골목상권,3110385,효문고등학교,56,7944,1466676,1458676,주거지/동네형
20202,A,골목상권,3110384,문이교,501,6807,1053165,1045857,주거지/동네형
20202,A,골목상권,3110383,덕성여대시반거리,404,3775,1497838,1493659,발달/번화가형 (순수 유동인구 중심)
20202,A,골목상권,3110382,솔밭공원역 1번,702,7475,2124704,2116527,발달/번화가형 (순수 유동인구 중심)
20202,A,골목상권,3110381,번동주공2단지,207,12749,2729615,2716659,주거지/동네형
20202,A,골목상권,3110380,강북문화정보도서관,57,9621,2656856,2647178,발달/번화가형 (순수 유동인구 중심)
20202,A,골목상권,3110379,KT&G 북부지사,176,7545,1610535,1602814,주거지/동네형
20202,A,골목상권,3110378,송중동주민센터,237,17857,4643414,4625320,주거지/동네형
20202,A,골목상권,3110377,미아사거리역 3번,931,7417,4977742,4969394,발달/번화가형 (순수 유동인구 중심)
20202,A,골목상권,3110376,수송초등학교,2083,25882,11070983,11043018,발달/번화가형 (순수 유동인구 중심)
20202,A,골목상권,3110375,서울북부고용노동지청,498,12324,2713506,2700684,주거지/동네형
20202,A,골목상권,3110374,송중초등학교,688,19219,9128103,9108196,발달/번화가형 (순수 유동인구 중심)
20202,A,골목상권,3110373,수유역 2번,2792,14385,6869431,6852254,발달/번화가형 (순수 유동인구 중심)
20202,A,골목상권,3110372,강북중학교,1019,12798,5056638,5042821,발달/번화가형 (순수 유동인구 중심)
20202,A,골목상권,3110371,삼양입구사거리,960,12274,7105117,7091883,발달/번화가형 (순수 유동인구 중심)
20202,A,골목상권,3110370,도봉세무서,772,14924,8109739,8094043,발달/번화가형 (순수 유동인구 중심)
20202,A,골목상권,3110369,성신여대운정그린캠퍼스,2478,13325,5901052,5885249,발달/번화가형 (순수 유동인구 중심)
20202,A,골목상권,3110368,송천초등학교,370,20346,7725240,7704524,발달/번화가형 (순수 유동인구 중심)
20202,A,골목상권,3110367,강북구청,2865,10590,7408859,7395404,발달/번화가형 (순수 유동인구 중심)
20202,A,골목상권,3110366,광산사거리,1035,13196,5627181,5612950,발달/번화가형 (순수 유동인구 중심)
20202,A,골목상권,3110365,미아역 5번,985,18010,8101677,8082682,발달/번화가형 (순수 유동인구 중심)
20202,A,골목상권,3110364,미아역 8번,888,16881,9414006,9396237,발달/번화가형 (순수 유동인구 중심)
20202,A,골목상권,3110363,송천동주민센터,224,10307,3603368,3592837,발달/번화가형 (순수 유동인구 중심)
20202,A,골목상권,3110362,우이천 계성교,912,18739,6547760,6528109,발달/번화가형 (순수 유동인구 중심)
20202,A,골목상권,3110361,삼양사거리역 1번,542,13664,5706489,5692283,발달/번화가형 (순수 유동인구 중심)
20202,A,골목상권,3110360,수유초등학교,2643,17006,8237701,8218052,발달/번화가형 (순수 유동인구 중심)
20202,A,골목상권,3110359,수유시장옆,2364,22478,7672048,7647206,발달/번화가형 (순수 유동인구 중심)
20202,A,골목상권,3110358,인수동 우편취급국,2848,18361,6277270,6256061,발달/번화가형 (순수 유동인구 중심)
20202,A,골목상권,3110357,가오리역 1번,1398,18272,6608174,6588504,발달/번화가형 (순수 유동인구 중심)
20202,A,골목상권,3110356,덕수교,816,15181,4908606,4892609,발달/번화가형 (순수 유동인구 중심)
20202,A,골목상권,3110355,삼양사거리역 2번,736,14776,5461816,5446304,발달/번화가형 (순수 유동인구 중심)
20202,A,골목상권,3110354,삼각산119안전센터,471,12212,2740723,2728040,주거지/동네형
20202,A,골목상권,3110353,수유동우체국,1191,15436,5789336,5772709,발달/번화가형 (순수 유동인구 중심)
20202,A,골목상권,3110352,수유1동주민센터,449,21119,9277229,9255661,발달/번화가형 (순수 유동인구 중심)
20202,A,골목상권,3110351,수유북부시장옆,958,17688,5997629,5978983,발달/번화가형 (순수 유동인구 중심)
20202,A,골목상권,3110350,가오리역 2번,1224,16347,5002782,4985211,발달/번화가형 (순수 유동인구 중심)
