,노드링크 유형,노드 WKT,노드 ID,노드 유형 코드,링크 WKT,링크 ID,링크 유형 코드,시작노드 ID,종료노드 ID,링크 길이,시군구코드,시군구명,읍면동코드,읍면동명,지하철역코드,지하철역명,리프트,엘리베이터
891,NODE,POINT(126.97228439829495 37.54475342142021),42253,1.0,,0,,,,,1117000000,용산구,1117010500,남영동,248,숙대입구(갈월),0,0
892,NODE,POINT(126.97239836842726 37.54504108172588),42248,1.0,,0,,,,,1117000000,용산구,1117010500,남영동,248,숙대입구(갈월),0,0
893,NODE,POINT(126.97176135641871 37.545264225612115),42245,1.0,,0,,,,,1117000000,용산구,1117010400,갈월동,248,숙대입구(갈월),0,1
894,NODE,POINT(126.97253428566692 37.5438111011682),42608,1.0,,0,,,,,1117000000,용산구,1117010500,남영동,248,숙대입구(갈월),0,0
895,NODE,POINT(126.97244862654391 37.54409114556359),42606,1.0,,0,,,,,1117000000,용산구,1117010500,남영동,248,숙대입구(갈월),0,0
896,NODE,POINT(126.97213504941908 37.543742883871154),42604,1.0,,0,,,,,1117000000,용산구,1117010400,갈월동,248,숙대입구(갈월),0,0
897,NODE,POINT(126.97204224505624 37.54406077282163),42603,1.0,,0,,,,,1117000000,용산구,1117010400,갈월동,248,숙대입구(갈월),0,0
898,NODE,POINT(126.97188040692403 37.54467763285036),42602,1.0,,0,,,,,1117000000,용산구,1117010400,갈월동,248,숙대입구(갈월),0,0
899,NODE,POINT(126.97530410232953 37.52169319820898),57507,1.0,,0,,,,,1117000000,용산구,1117012700,용산동5가,250,이촌(국립중앙박물관),0,0
900,NODE,POINT(126.97440575112344 37.535079473206906),47170,1.0,,0,,,,,1117000000,용산구,1117012400,한강로1가,246,삼각지,0,0
901,NODE,POINT(126.97415982340675 37.535059834878226),47169,1.0,,0,,,,,1117000000,용산구,1117012400,한강로1가,246,삼각지,0,0
902,NODE,POINT(126.97469583589502 37.5358067654196),47144,1.0,,0,,,,,1117000000,용산구,1117012400,한강로1가,246,삼각지,0,0
903,NODE,POINT(126.97478893056521 37.53554561097253),47143,1.0,,0,,,,,1117000000,용산구,1117012400,한강로1가,246,삼각지,0,0
904,NODE,POINT(126.97487218084466 37.53544427746918),47142,1.0,,0,,,,,1117000000,용산구,1117012400,한강로1가,246,삼각지,0,1
905,NODE,POINT(126.97395158125163 37.53638352602194),46953,1.0,,0,,,,,1117000000,용산구,1117012400,한강로1가,246,삼각지,0,0
906,NODE,POINT(126.97371670943117 37.5361145034008),46952,1.0,,0,,,,,1117000000,용산구,1117012400,한강로1가,246,삼각지,0,0
907,NODE,POINT(126.96797467007669 37.52988938463693),19523,1.0,,0,,,,,1117000000,용산구,1117012500,한강로2가,251,신용산,0,0
908,NODE,POINT(126.96849779184095 37.53004825515562),19520,1.0,,0,,,,,1117000000,용산구,1117012500,한강로2가,251,신용산,0,0
909,NODE,POINT(126.96774445722293 37.52933376757614),19517,1.0,,0,,,,,1117000000,용산구,1117012500,한강로2가,251,신용산,0,1
910,NODE,POINT(126.96753902358078 37.52909561652688),19516,1.0,,0,,,,,1117000000,용산구,1117012500,한강로2가,251,신용산,0,0
911,NODE,POINT(126.96757040379235 37.52854503097189),19515,1.0,,0,,,,,1117000000,용산구,1117012500,한강로2가,251,신용산,0,0
912,NODE,POINT(126.9688092927299 37.52985984617091),19514,1.0,,0,,,,,1117000000,용산구,1117012500,한강로2가,251,신용산,0,1
913,NODE,POINT(126.97299391818257 37.53485109153029),214180,1.0,,0,,,,,1117000000,용산구,1117012400,한강로1가,246,삼각지,0,0
914,NODE,POINT(126.97241303865955 37.54400335066334),213913,0.0,,0,,,,,1117000000,용산구,1117010500,남영동,248,숙대입구(갈월),0,0
915,NODE,POINT(126.96778783655982 37.529300011332474),213917,0.0,,0,,,,,1117000000,용산구,1117012500,한강로2가,251,신용산,0,0
916,NODE,POINT(127.00809461044736 37.52930963002481),180621,1.0,,0,,,,,1117000000,용산구,1117013100,한남동,253,한남,0,0
917,NODE,POINT(126.97211882094442 37.54394832565943),213918,0.0,,0,,,,,1117000000,용산구,1117010400,갈월동,248,숙대입구(갈월),0,0
918,NODE,POINT(126.96832151034396 37.5297947600149),213919,0.0,,0,,,,,1117000000,용산구,1117012500,한강로2가,251,신용산,0,0
919,NODE,POINT(126.9612224683755 37.53925159361789),213005,0.0,,0,,,,,1117000000,용산구,1117012100,용문동,252,효창공원앞,0,0
920,NODE,POINT(126.9727061446904 37.5525534326165),213667,0.0,,0,,,,,1117000000,용산구,1117010700,동자동,284,서울역,0,0
921,NODE,POINT(126.97208802724165 37.53324390799929),213675,1.0,,0,,,,,1117000000,용산구,1117012400,한강로1가,246,삼각지,0,1
922,NODE,POINT(126.97276389983726 37.55357735960699),213681,0.0,,0,,,,,1117000000,용산구,1117010700,동자동,284,서울역,0,0
923,NODE,POINT(126.97267322076658 37.55317529348474),213684,0.0,,0,,,,,1117000000,용산구,1117010700,동자동,284,서울역,0,0
924,NODE,POINT(126.9753445111141 37.52197332976349),213685,0.0,,0,,,,,1117000000,용산구,1117012700,용산동5가,250,이촌(국립중앙박물관),0,0
925,NODE,POINT(126.96750114700649 37.528776404187674),213686,0.0,,0,,,,,1117000000,용산구,1117012500,한강로2가,251,신용산,0,0
926,NODE,POINT(126.97381176053649 37.522707676195395),213687,0.0,,0,,,,,1117000000,용산구,1117012700,용산동5가,250,이촌(국립중앙박물관),0,0
927,NODE,POINT(126.97222382951404 37.544853676521775),213688,0.0,,0,,,,,1117000000,용산구,1117010500,남영동,248,숙대입구(갈월),0,0
928,NODE,POINT(126.9752011226129 37.52180463510742),213690,1.0,,0,,,,,1117000000,용산구,1117012700,용산동5가,250,이촌(국립중앙박물관),0,1
929,NODE,POINT(126.97197663978972 37.545313512161535),213694,0.0,,0,,,,,1117000000,용산구,1117010400,갈월동,248,숙대입구(갈월),0,0
930,NODE,POINT(126.97212191713338 37.54538874934527),213695,0.0,,0,,,,,1117000000,용산구,1117010400,갈월동,248,숙대입구(갈월),0,0
931,NODE,POINT(126.97343402184676 37.53539498393541),213696,0.0,,0,,,,,1117000000,용산구,1117012400,한강로1가,246,삼각지,0,0
932,NODE,POINT(126.96697872842194 37.52851014486447),162877,1.0,,0,,,,,1117000000,용산구,1117012500,한강로2가,251,신용산,0,0
933,NODE,POINT(126.9940830495346 37.53460961173082),160624,1.0,,0,,,,,1117000000,용산구,1117013000,이태원동,244,이태원,0,1
934,NODE,POINT(127.00195005353443 37.54054406189786),169620,1.0,,0,,,,,1117000000,용산구,1117013100,한남동,243,한강진,0,0
935,NODE,POINT(127.00193632674018 37.54017996529375),169618,1.0,,0,,,,,1117000000,용산구,1117013100,한남동,243,한강진,0,0
936,NODE,POINT(127.00164369115318 37.54019817457159),169612,1.0,,0,,,,,1117000000,용산구,1117013100,한남동,243,한강진,0,0
937,NODE,POINT(126.96145600893118 37.53947677938975),213715,0.0,,0,,,,,1117000000,용산구,1117011900,효창동,252,효창공원앞,0,0
938,NODE,POINT(126.97547516281556 37.5222249980857),213808,0.0,,0,,,,,1117000000,용산구,1117012700,용산동5가,250,이촌(국립중앙박물관),0,0
939,NODE,POINT(126.97396076374433 37.53565603260669),213724,0.0,,0,,,,,1117000000,용산구,1117012400,한강로1가,246,삼각지,0,0
940,NODE,POINT(126.9864904434937 37.53537834862712),213725,0.0,,0,,,,,1117000000,용산구,1117010200,용산동2가,247,녹사평(용산구청),0,0
941,NODE,POINT(126.98640060407344 37.53476947837745),213726,0.0,,0,,,,,1117000000,용산구,1117010300,용산동4가,247,녹사평(용산구청),0,0
942,NODE,POINT(126.96496744411078 37.52984587632399),213728,1.0,,0,,,,,1117000000,용산구,1117012800,한강로3가,245,용산,0,0
943,NODE,POINT(126.97429183555958 37.53509075386403),213740,0.0,,0,,,,,1117000000,용산구,1117012400,한강로1가,246,삼각지,0,0
944,NODE,POINT(126.97278661830157 37.53459563530582),213741,0.0,,0,,,,,1117000000,용산구,1117012400,한강로1가,246,삼각지,0,0
945,NODE,POINT(126.97469638639791 37.535709913676754),213742,0.0,,0,,,,,1117000000,용산구,1117012400,한강로1가,246,삼각지,0,0
946,NODE,POINT(126.96793677364239 37.52922774128365),213747,0.0,,0,,,,,1117000000,용산구,1117012500,한강로2가,251,신용산,0,0
947,NODE,POINT(126.97228590084595 37.5439975360612),213750,0.0,,0,,,,,1117000000,용산구,1117010400,갈월동,248,숙대입구(갈월),0,0
948,NODE,POINT(126.97316338424991 37.534381193970304),213774,0.0,,0,,,,,1117000000,용산구,1117012400,한강로1가,246,삼각지,0,0
949,NODE,POINT(127.00198064558833 37.54036501756581),213586,0.0,,0,,,,,1117000000,용산구,1117013100,한남동,243,한강진,0,0
950,NODE,POINT(126.9727762304396 37.53463335217203),213604,1.0,,0,,,,,1117000000,용산구,1117012400,한강로1가,246,삼각지,0,1
951,NODE,POINT(126.97370288547606 37.52250518215521),213616,0.0,,0,,,,,1117000000,용산구,1117012700,용산동5가,250,이촌(국립중앙박물관),0,0
952,NODE,POINT(126.97181317780733 37.54529611876435),213621,0.0,,0,,,,,1117000000,용산구,1117010400,갈월동,248,숙대입구(갈월),0,0
953,NODE,POINT(126.97386739064319 37.53626740990883),213622,0.0,,0,,,,,1117000000,용산구,1117012400,한강로1가,246,삼각지,0,0
954,NODE,POINT(126.96286415167337 37.53860895177022),213623,0.0,,0,,,,,1117000000,용산구,1117012100,용문동,252,효창공원앞,0,0
955,NODE,POINT(126.96840870720119 37.52971958037727),213624,0.0,,0,,,,,1117000000,용산구,1117012500,한강로2가,251,신용산,0,0
956,NODE,POINT(126.99374222335308 37.534485417364714),213625,0.0,,0,,,,,1117000000,용산구,1117013000,이태원동,244,이태원,0,0
957,NODE,POINT(126.96250351058889 37.538735174684625),213628,1.0,,0,,,,,1117000000,용산구,1117012100,용문동,252,효창공원앞,0,0
958,NODE,POINT(126.97334080869149 37.535545893811324),213630,1.0,,0,,,,,1117000000,용산구,1117012400,한강로1가,246,삼각지,0,1
959,NODE,POINT(126.97436239146788 37.53543100323627),213632,0.0,,0,,,,,1117000000,용산구,1117012400,한강로1가,246,삼각지,0,0
960,NODE,POINT(126.97369133216311 37.522832611531676),213637,1.0,,0,,,,,1117000000,용산구,1117012700,용산동5가,250,이촌(국립중앙박물관),0,1
961,LINK,,0,,"LINESTRING(126.97253175185197 37.55257942388109,126.97239005898214 37.55259674530379,126.9723016526379 37.5524240791161)",86092,1000.0,213549.0,64639.0,33.362,1117000000,용산구,1117010700,동자동,284,서울역,0,0
962,LINK,,0,,"LINESTRING(126.97267322076658 37.55317529348474,126.97284034996618 37.55314640793209,126.9729965842045 37.553374119768264)",75292,1000.0,213684.0,64498.0,43.91,1117000000,용산구,1117010700,동자동,284,서울역,0,0
963,LINK,,0,,"LINESTRING(126.97267322076658 37.55317529348474,126.97253175185197 37.55257942388109)",86505,1000.0,213684.0,213549.0,67.305,1117000000,용산구,1117010700,동자동,284,서울역,0,0
964,LINK,,0,,"LINESTRING(126.97267322076658 37.55317529348474,126.97250609675089 37.55318971674496,126.97249797720173 37.55334942166787)",88062,1000.0,213684.0,64497.0,32.594,1117000000,용산구,1117010700,동자동,284,서울역,0,0
965,LINK,,0,,"LINESTRING(126.9727061446904 37.5525534326165,126.97276551031285 37.55270122392351)",150527,1000.0,213667.0,64640.0,17.221,1117000000,용산구,1117010700,동자동,284,서울역,0,0
966,LINK,,0,,"LINESTRING(126.97253175185197 37.55257942388109,126.9727061446904 37.5525534326165,126.97270763909178 37.55236170454677)",255282,1000.0,213549.0,137608.0,36.958,1117000000,용산구,1117010700,동자동,284,서울역,0,0
967,LINK,,0,,"LINESTRING(126.97276389983726 37.55357735960699,126.97267322076658 37.55317529348474)",277377,1000.0,213681.0,213684.0,45.338,1117000000,용산구,1117010700,동자동,284,서울역,0,0
968,LINK,,0,,"LINESTRING(127.00198064558833 37.54036501756581,127.0020636273451 37.54023144238348)",249428,1000.0,213586.0,212872.0,16.54,1117000000,용산구,1117013100,한남동,243,한강진,0,0
969,LINK,,0,,"LINESTRING(127.00198064558833 37.54036501756581,127.00179998210847 37.54037198140603)",212469,1000.0,213586.0,213547.0,15.985,1117000000,용산구,1117013100,한남동,243,한강진,0,0
970,LINK,,0,,"LINESTRING(127.00197865237232 37.54028507253922,127.00198064558833 37.54036501756581)",222866,1000.0,74414.0,213586.0,8.875,1117000000,용산구,1117013100,한남동,243,한강진,0,0
971,LINK,,0,,"LINESTRING(127.00179123787592 37.54026988763062,127.00195004684791 37.54026988511494,127.00193632674018 37.54017996529375)",191152,1000.0,213553.0,169618.0,24.089,1117000000,용산구,1117013100,한남동,243,한강진,0,0
972,LINK,,0,,"LINESTRING(127.00198064558833 37.54036501756581,127.00195005353443 37.54054406189786)",67223,1000.0,213586.0,169620.0,20.055,1117000000,용산구,1117013100,한남동,243,한강진,0,0
973,LINK,,0,,"LINESTRING(127.00179998210847 37.54037198140603,127.00162514635493 37.54037430425765,127.00164369115318 37.54019817457159)",32482,1000.0,213547.0,169612.0,35.071,1117000000,용산구,1117013100,한남동,243,한강진,0,0
974,LINK,,0,,"LINESTRING(127.00179998210847 37.54037198140603,127.00179123787592 37.54026988763062)",20705,1000.0,213547.0,213553.0,11.357,1117000000,용산구,1117013100,한남동,243,한강진,0,0
975,LINK,,0,,"LINESTRING(126.99374222335308 37.534485417364714,126.9937422154838 37.53457959583361,126.99367358654808 37.534597112226635)",251528,1000.0,213625.0,65791.0,16.822,1117000000,용산구,1117013000,이태원동,244,이태원,0,0
976,LINK,,0,,"LINESTRING(126.99418138097417 37.534512142860564,126.9940830495346 37.53460961173082)",253239,1000.0,213551.0,160624.0,13.877,1117000000,용산구,1117013000,이태원동,244,이태원,0,0
977,LINK,,0,,"LINESTRING(126.99430779298615 37.53463875829775,126.99418137401405 37.53460172725751,126.99418138097417 37.534512142860564)",189576,1000.0,66018.0,213551.0,21.848,1117000000,용산구,1117013000,이태원동,244,이태원,0,0
978,LINK,,0,,"LINESTRING(126.99418138097417 37.534512142860564,126.99374222335308 37.534485417364714)",106133,1000.0,213551.0,213625.0,38.928,1117000000,용산구,1117013000,이태원동,244,이태원,0,0
979,LINK,,0,,"LINESTRING(126.99418138097417 37.534512142860564,126.99418859977975 37.53441365780331,126.99434439616293 37.53441816254113)",64936,1000.0,213551.0,66016.0,24.728,1117000000,용산구,1117013000,이태원동,244,이태원,0,0
980,LINK,,0,,"LINESTRING(126.99374222335308 37.534485417364714,126.99374223179811 37.53438434778665,126.99367277187257 37.53437034930187)",18700,1000.0,213625.0,150186.0,17.55,1117000000,용산구,1117013000,이태원동,244,이태원,0,0
981,LINK,,0,,"LINESTRING(126.96476404096384 37.52988341730879,126.96432111494263 37.52953908600813,126.96504759441984 37.528946146579784)",260202,1000.0,63800.0,63788.0,146.658,1117000000,용산구,1117012800,한강로3가,245,용산,0,0
982,LINK,,0,,"LINESTRING(126.96476404096384 37.52988341730879,126.96486208014983 37.529929725283004,126.96496744411078 37.52984587632399)",235149,1000.0,63800.0,213728.0,23.241,1117000000,용산구,1117012800,한강로3가,245,용산,0,0
983,LINK,,0,,"LINESTRING(126.96353664755738 37.53157856390181,126.9635683468076 37.531536073893506,126.96352133199925 37.53112388923749,126.9641172176464 37.53060922062503,126.96423355925137 37.530357615160675,126.96476404096384 37.52988341730879)",42286,1000.0,63801.0,63800.0,229.365,1117000000,용산구,1117012800,한강로3가,245,용산,0,0
984,LINK,,0,,"LINESTRING(126.97339252515509 37.53530954370745,126.97343402184676 37.53539498393541)",262606,1000.0,47421.0,213696.0,10.167,1117000000,용산구,1117012400,한강로1가,246,삼각지,0,0
985,LINK,,0,,"LINESTRING(126.97278661830157 37.53459563530582,126.9727762304396 37.53463335217203)",249362,1000.0,213741.0,213604.0,4.286,1117000000,용산구,1117012400,한강로1가,246,삼각지,0,0
986,LINK,,0,,"LINESTRING(126.97210290292847 37.53331027956421,126.97208802724165 37.53324390799929)",252465,1000.0,47352.0,213675.0,7.483,1117000000,용산구,1117012400,한강로1가,246,삼각지,0,0
987,LINK,,0,,"LINESTRING(126.97436239146788 37.53543100323627,126.97469638639791 37.535709913676754)",255599,1000.0,213632.0,213742.0,42.775,1117000000,용산구,1117012400,한강로1가,246,삼각지,0,0
988,LINK,,0,,"LINESTRING(126.97469638639791 37.535709913676754,126.97469583589502 37.5358067654196)",203184,1000.0,213742.0,47144.0,10.749,1117000000,용산구,1117012400,한강로1가,246,삼각지,0,0
989,LINK,,0,,"LINESTRING(126.97436239146788 37.53543100323627,126.97429183555958 37.53509075386403)",197175,1000.0,213632.0,213740.0,38.275,1117000000,용산구,1117012400,한강로1가,246,삼각지,0,0
990,LINK,,0,,"LINESTRING(126.97343402184676 37.53539498393541,126.97396076374433 37.53565603260669)",178323,1000.0,213696.0,213724.0,54.835,1117000000,용산구,1117012400,한강로1가,246,삼각지,0,0
991,LINK,,0,,"LINESTRING(126.97342555049333 37.535503546420955,126.97334080869149 37.535545893811324)",177557,1000.0,64818.0,213630.0,8.842,1117000000,용산구,1117012400,한강로1가,246,삼각지,0,0
992,LINK,,0,,"LINESTRING(126.97278661830157 37.53459563530582,126.97299391818257 37.53485109153029)",189873,1000.0,213741.0,214180.0,33.757,1117000000,용산구,1117012400,한강로1가,246,삼각지,0,0
993,LINK,,0,,"LINESTRING(126.97316338424991 37.534381193970304,126.9733062874091 37.53450065064105)",160931,1000.0,213774.0,47351.0,18.311,1117000000,용산구,1117012400,한강로1가,246,삼각지,0,0
994,LINK,,0,,"LINESTRING(126.97386739064319 37.53626740990883,126.97395158125163 37.53638352602194)",152207,1000.0,213622.0,46953.0,14.881,1117000000,용산구,1117012400,한강로1가,246,삼각지,0,0
995,LINK,,0,,"LINESTRING(126.97386739064319 37.53626740990883,126.97371670943117 37.5361145034008)",150773,1000.0,213622.0,46952.0,21.572,1117000000,용산구,1117012400,한강로1가,246,삼각지,0,0
996,LINK,,0,,"LINESTRING(126.97429183555958 37.53509075386403,126.97415982340675 37.535059834878226)",141933,1000.0,213740.0,47169.0,12.162,1117000000,용산구,1117012400,한강로1가,246,삼각지,0,0
997,LINK,,0,,"LINESTRING(126.97469638639791 37.535709913676754,126.97478893056521 37.53554561097253)",131963,1000.0,213742.0,47143.0,19.986,1117000000,용산구,1117012400,한강로1가,246,삼각지,0,0
998,LINK,,0,,"LINESTRING(126.9726291485146 37.534461549873406,126.97278661830157 37.53459563530582)",112551,1000.0,47427.0,213741.0,20.376,1117000000,용산구,1117012400,한강로1가,246,삼각지,0,0
