,기준_년분기_코드,상권_구분_코드,상권_구분_코드_명,상권_코드,상권_코드_명,집객시설_수,관공서_수,은행_수,종합병원_수,일반_병원_수,약국_수,유치원_수,초등학교_수,중학교_수,고등학교_수,대학교_수,백화점_수,슈퍼마켓_수,극장_수,숙박_시설_수,공항_수,철도_역_수,버스_터미널_수,지하철_역_수,버스_정거장_수
23446,20221,A,골목상권,3110232,동대부고,12,,,,,3.0,,,,,,,,,,,,,,3.0
23447,20221,A,골목상권,3110231,장안교,2,,,,,,,,,,,,,,,,,,,
23448,20221,A,골목상권,3110230,장안현대홈타운1차아파트,12,,,,,1.0,,,,,,,,,,,,,,4.0
23449,20221,A,골목상권,3110229,장평중학교,15,,,,,1.0,,,1.0,,,,,,,,,,,1.0
23450,20221,A,골목상권,3110228,장안근린공원,17,2.0,,,,1.0,,,,,,,,,,,,,,4.0
23451,20221,A,골목상권,3110227,답십리공원,9,,,,,1.0,,,,,,,,,,,,,,3.0
23452,20221,A,골목상권,3110226,장안1동주민센터,27,2.0,1.0,,,4.0,,,,,,,,,,,,,,6.0
23453,20221,A,골목상권,3110225,촬영소사거리,7,,,,,1.0,,,,,,,,,,,,,,2.0
23454,20221,A,골목상권,3110224,외대앞역 2번,8,,,,,2.0,,,,,,,,,,,,,,
23455,20221,A,골목상권,3110221,의릉,8,,,,,,,,,,2.0,,,,,,,,,1.0
23456,20221,A,골목상권,3110220,외대앞역 1번,27,,,,,4.0,,,,,,,,,,,,,,4.0
23457,20221,A,골목상권,3110219,삼육보건대학교,17,1.0,,,,5.0,,,1.0,,,,,,,,,,,1.0
23458,20221,A,골목상권,3110218,답십리사거리,26,,,,,2.0,,,,,,,,,,,,,,3.0
23459,20221,A,골목상권,3110217,자동차부품상가,1,,,,,,,,,,,,,,,,,,,1.0
23460,20221,A,골목상권,3110216,전농중학교,12,,,,,3.0,,,,,,,,,,,,,,2.0
23461,20221,A,골목상권,3110215,회기역 1번,9,1.0,,,,1.0,,,,,,,,,1.0,,,,,
23462,20221,A,골목상권,3110214,경희대후문,10,,,,,1.0,,,,,4.0,,,,,,,,,3.0
23463,20221,A,골목상권,3110213,청량초등학교,9,,1.0,,,,1.0,,,,,,,,,,,,,2.0
23464,20221,A,골목상권,3110212,답십리초등학교,24,,,,,1.0,,,,,,,,,,,,,,4.0
23465,20221,A,골목상권,3110211,전곡마을마당공원,14,,,,,,1.0,,,,,,,,,,,,,3.0
23466,20221,A,골목상권,3110210,서울시립대,14,1.0,,,,,,,,,,,,,,,,,,5.0
23467,20221,A,골목상권,3110209,답십리 장령당공원,3,,,,,,,,,,,,,,,,,,,
23468,20221,A,골목상권,3110208,시조사삼거리,6,,,,,,,,,,,,,,,,,,,1.0
23469,20221,A,골목상권,3110207,시립대앞사거리,2,,,,,,,,,,,,,,,,,,,2.0
23470,20221,A,골목상권,3110206,텃골근린공원,12,1.0,,,,2.0,1.0,,,,,,,,,,,,,2.0
23471,20221,A,골목상권,3110205,경희대삼거리,12,1.0,,,,,,,,,,,,,,,,,,3.0
23472,20221,A,골목상권,3110204,간데메공원,20,1.0,1.0,,,3.0,,,,,,,,,,,,,,2.0
23473,20221,A,골목상권,3110203,떡전교사거리,4,,,,,,,,,,,,,,,,,,,
23474,20221,A,골목상권,3110202,전농1동주민센터(전농시장),9,1.0,,,1.0,1.0,,,,1.0,,,,,2.0,,,,,1.0
23475,20221,A,골목상권,3110201,전농119안전센터,6,,,,,,,,,,,,,,2.0,,,,,1.0
23476,20221,A,골목상권,3110200,동대문경찰서,9,,,,,,,,,,,,,,1.0,,,,,2.0
23477,20221,A,골목상권,3110199,홍릉시장,16,,,,,2.0,,,,,,,,,4.0,,,,,3.0
23478,20221,A,골목상권,3110198,동대문중앙새마을금고본점,3,,,,,,,,,,,,,,,,,,,1.0
23479,20221,A,골목상권,3110197,세종대왕기념관교차로,2,,,,,,1.0,,,,,,,,,,,,,
23480,20221,A,골목상권,3110196,홍릉근린공원,3,,,,,,,,,,,,,,,,,,,
23481,20221,A,골목상권,3110195,동대문구청,17,,,,,3.0,1.0,,,,,,,,,,,,,1.0
23482,20221,A,골목상권,3110194,홍파초등학교,6,,,,,,,,,,,,,,,,,,,2.0
23483,20221,A,골목상권,3110193,고려대역 4번,12,1.0,,,,,,,,,,,,,,,,,1.0,3.0
23484,20221,A,골목상권,3110192,동의보감타워,9,,,,1.0,1.0,,,,,,,,,,,,,,3.0
23485,20221,A,골목상권,3110191,고려대역 6번,9,,,,,1.0,,,,,1.0,,,,1.0,,,,,3.0
23486,20221,A,골목상권,3110190,고대앞사거리,10,,,,,,1.0,,,,,,,,,,,,,4.0
23487,20221,A,골목상권,3110189,제기동역 1번,6,,,,,,,,,,,,,,,,,,,
23488,20221,A,골목상권,3110188,용두동신동아아파트,11,1.0,,,,2.0,,,,,,,,,,,,,,2.0
23489,20221,A,골목상권,3110187,제기동역 6번,27,1.0,1.0,1.0,,6.0,,,,,,,,,,,,,,3.0
23490,20221,A,골목상권,3110186,종암초등학교,4,,,,,1.0,,,,,,,,,,,,,,2.0
23491,20221,A,골목상권,3110185,용두초등학교,3,,,,,,,,,,,,,,,,,,,
23492,20221,A,골목상권,3110184,용두사거리,7,,,,,1.0,,,,,,,,,,,,,,2.0
23493,20221,A,골목상권,3110183,한국의류시험연구원,7,,,,,,,,,,,,,,,,,,,3.0
23494,20221,A,골목상권,3110182,용두희망어린이공원,12,,,,1.0,1.0,,,,,,,,,,,,,,3.0
23495,20221,A,골목상권,3110181,신설동역 9번,6,1.0,1.0,,,,,,,,,,,,,,,,,1.0
23496,20221,A,골목상권,3110180,광진정보도서관,11,1.0,1.0,,,1.0,,,,,,,,,,,,,,5.0
23497,20221,A,골목상권,3110179,광나루역 1번,10,1.0,1.0,,,,,,,,,,,,,,,,1.0,2.0
23498,20221,A,골목상권,3110178,장로회신학대학교,5,,,,,,,,,,,,,,,,,,,2.0
23499,20221,A,골목상권,3110177,동의초등학교,1,,,,,,,,,,,,,,,,,,,
23500,20221,A,골목상권,3110176,해오름공원,21,,,,,1.0,,,,,,,,,,,,,,9.0
23501,20221,A,골목상권,3110175,푸른동산공원,10,,,,,,1.0,,,,,,,,,,,,,2.0
23502,20221,A,골목상권,3110174,아차산역 1번,12,,,,,2.0,,,,,,,,,,,,,,5.0
23503,20221,A,골목상권,3110173,구남초등학교,5,,,,,,,,,,,,,,,,,,,
23504,20221,A,골목상권,3110172,광진초등학교,10,1.0,1.0,,,,,,,,,,,,,,,,,1.0
23505,20221,A,골목상권,3110171,중곡4동주민센터,9,1.0,,,,,,,,,,,,,,,,,,2.0
23506,20221,A,골목상권,3110170,동대부여고,8,,,,,2.0,,,,,,,,,,,,,,2.0
23507,20221,A,골목상권,3110169,성동초등학교,18,,,,,2.0,1.0,,,,,,,,,,,,,3.0
23508,20221,A,골목상권,3110168,대원고등학교,3,,,,,,,,,,,,,,,,,,,3.0
23509,20221,A,골목상권,3110167,용마초등학교,25,,1.0,,,5.0,,,,,,,,,,,,,,3.0
23510,20221,A,골목상권,3110166,구의1동주민센터,12,1.0,1.0,,,1.0,,,,,,,,,,,,,,3.0
23511,20221,A,골목상권,3110165,국립정신건강센터,10,,,,,,,,,,,,,,,,,,,6.0
23512,20221,A,골목상권,3110164,아차산역 5번,3,,,,,,,,,,,,,,,,,,,1.0
23513,20221,A,골목상권,3110163,성자초등학교,14,,,,,2.0,,,,,,,,,,,,,,2.0
23514,20221,A,골목상권,3110162,군자역 4번,6,,,,,,1.0,,,,,,,,,,,,,
23515,20221,A,골목상권,3110161,중곡역 3번,23,1.0,1.0,,,4.0,,,,,,,,,,,,,,4.0
23516,20221,A,골목상권,3110160,광진경찰서,2,1.0,,,,,,,,,,,,,,,,,,
23517,20221,A,골목상권,3110159,구의역 4번,34,2.0,,,,4.0,,,,,,,,,,,,,,3.0
23518,20221,A,골목상권,3110158,중곡3동주민센터,35,1.0,,,,3.0,,,,,,,,,,,,,,10.0
23519,20221,A,골목상권,3110157,자양동우체국,15,1.0,1.0,,,1.0,,,,,,,,,,,,,,3.0
23520,20221,A,골목상권,3110156,군자역 5번,4,1.0,,,,,,,,,,,,,,,,,,
23521,20221,A,골목상권,3110155,광진구청,6,,1.0,,,,1.0,,,,1.0,,,,,,,,,1.0
23522,20221,A,골목상권,3110154,광진정말공원,26,,,,,4.0,,,,,,,,,,,,,,5.0
23523,20221,A,골목상권,3110153,중곡1동주민센터,4,1.0,,,,,,,,,,,,,,,,,,1.0
23524,20221,A,골목상권,3110152,중곡어린이공원,6,,,,,,,,,,,,,,,,,,,4.0
23525,20221,A,골목상권,3110151,자양한강도서관,14,,,,,2.0,,,,,,,,,,,,,,4.0
23526,20221,A,골목상권,3110150,중곡1동 마을마당,8,,,,,,,,,,,,,,,,,,,5.0
23527,20221,A,골목상권,3110149,세종대학교,7,,,,1.0,,,,,,,,,,,,,,,2.0
23528,20221,A,골목상권,3110148,어린이대공원역 3번,1,,,,,,,,,,,,,,,,,,,
23529,20221,A,골목상권,3110147,능동우편취급국,12,1.0,,,,2.0,,,,,,,,,,,,,,3.0
23530,20221,A,골목상권,3110146,신자초등학교,15,,,,,1.0,,,,,,,,,,,,,,2.0
23531,20221,A,골목상권,3110144,어린이대공원역 4번,3,1.0,,,,,,,,,,,,,,,,,,
23532,20221,A,골목상권,3110143,뚝섬유원지역 1번,3,,,,,,1.0,,,,,,,,,,,,,
23533,20221,A,골목상권,3110142,화양사거리,28,,1.0,,,2.0,,,,,,,,,,,,,,3.0
23534,20221,A,골목상권,3110141,건대입구역 1번,3,,,,,,,,,,,,,,,,,,,2.0
23535,20221,A,골목상권,3110140,건대입구역 6번,21,,2.0,,1.0,5.0,,,,,,,,,,,,,,3.0
23536,20221,A,골목상권,3110139,자양4동주민센터,27,4.0,,,,4.0,,,,,,,,,,,,,,6.0
23537,20221,A,골목상권,3110138,송정체육공원,20,,,,,2.0,,,,,,,,,,,,,,9.0
23538,20221,A,골목상권,3110137,성수초등학교,18,1.0,5.0,,,1.0,,,,,,,,1.0,,,,,,5.0
23539,20221,A,골목상권,3110136,경수초등학교,11,,2.0,,,1.0,,,,,,,,,,,,,,5.0
23540,20221,A,골목상권,3110135,성동세무서,14,1.0,,,1.0,2.0,,,,,,,,,,,,,,6.0
23541,20221,A,골목상권,3110134,성수119안전센터,40,,,,,4.0,,,,,,,,,1.0,,,,,18.0
23542,20221,A,골목상권,3110133,서울교통공사,3,1.0,,,,1.0,,,,,,,,,,,,,,
23543,20221,A,골목상권,3110132,성수2가3동주민센터,9,1.0,,,,,,,,,,,,,,,,,,3.0
23544,20221,A,골목상권,3110131,성수동카페거리,5,,1.0,,,,,,,,,,,,,,,,,3.0
23545,20221,A,골목상권,3110130,답십리역 6번,1,,,,,,,,,,,,,,,,,,,
23546,20221,A,골목상권,3110129,성원어린이공원,3,,,,,,,,,,,,,,,,,,,2.0
23547,20221,A,골목상권,3110128,성원중학교,41,2.0,1.0,,,6.0,,,,,,,,,,,,,,8.0
23548,20221,A,골목상권,3110127,성수1가1동주민센터,6,2.0,,,,,,,,,,,,,,,,,,3.0
23549,20221,A,골목상권,3110126,서울숲역 1번,3,1.0,,,,,,,,,,,,,,,,,,
23550,20221,A,골목상권,3110125,사근동살곶이상점가,14,1.0,,,,2.0,,,,,,,,,,,,,,8.0
23551,20221,A,골목상권,3110124,뚝섬역교차로,6,,1.0,,,,,,,,,,,,,,,,,2.0
23552,20221,A,골목상권,3110123,마장역 3번,13,1.0,,,,2.0,1.0,,,,,,,,,,,,1.0,3.0
23553,20221,A,골목상권,3110122,마장역 2번,28,,2.0,,,3.0,,,,,,,,,,,,,,7.0
23554,20221,A,골목상권,3110121,한양대역 4번,2,,1.0,,,,,,,,,,,,,,,,,1.0
23555,20221,A,골목상권,3110120,서울숲카페거리,1,,,,,,,,,,,,,,,,,,,
23556,20221,A,골목상권,3110119,마장지하차도,1,,,,,,,,,,,,,,,,,,,1.0
23557,20221,A,골목상권,3110118,왕십리역 9번,17,1.0,,,1.0,3.0,,,,,,,,,,,,,,2.0
23558,20221,A,골목상권,3110117,성동구보건소,6,,,,,,,,,,,,,,,,,,,3.0
23559,20221,A,골목상권,3110116,청계천박물관,14,3.0,1.0,,,,,,,,,,,,,,,,,2.0
23560,20221,A,골목상권,3110115,상왕십리역 3번,24,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,2.0
23561,20221,A,골목상권,3110114,왕십리파출소,3,,,,,1.0,,,,,,,,,,,,,,1.0
23562,20221,A,골목상권,3110113,응봉산,9,,,,,2.0,,,,,,,,,,,,,,4.0
23563,20221,A,골목상권,3110112,행당역 2번,8,,,,,1.0,,,,,,,,,,,,,,2.0
23564,20221,A,골목상권,3110111,대현산장미원,5,,,,,,,,,,,,,,,,,,,4.0
23565,20221,A,골목상권,3110110,상왕십리역 6번,10,,,,,1.0,,,,,,,,,,,,,1.0,2.0
23566,20221,A,골목상권,3110109,금호삼성래미안아파트,9,,,,,1.0,,,,,,,,,,,,,,4.0
23567,20221,A,골목상권,3110108,성동구립금호도서관,9,1.0,,,,1.0,,,,,,,,,,,,,,4.0
23568,20221,A,골목상권,3110107,금호사거리,7,,,,,,,,,,,,,,,,,,,2.0
23569,20221,A,골목상권,3110106,금북초등학교,3,,,,,,,,,,,,,,,,,,,3.0
23570,20221,A,골목상권,3110105,금동어린이공원,12,,,,,,,,,,,,,,,,,,,4.0
23571,20221,A,골목상권,3110104,신금호역 4번,10,,,,,1.0,,,,,,,,,,,,,,4.0
23572,20221,A,골목상권,3110103,옥수터널,2,,,,,,,,,,,,,,,,,,,1.0
23573,20221,A,골목상권,3110102,옥수역 6번,12,1.0,,,,2.0,,,,,,,,,,,,,,2.0
23574,20221,A,골목상권,3110101,옥정중학교,7,,,,,,,,,,,,,,,,,,,4.0
23575,20221,A,골목상권,3110100,옥수동우편취급국,5,1.0,,,,1.0,,,,,,,,,,,,,,2.0
23576,20221,A,골목상권,3110099,유엔빌리지길,7,4.0,,,,,,,,,,,1.0,,,,,,,1.0
23577,20221,A,골목상권,3110098,서울독일학교,7,3.0,,,,,,,,,,,,,,,,,,1.0
23578,20221,A,골목상권,3110096,한남힐사이드아파트,1,,,,,,,,,,,,,,,,,,,
23579,20221,A,골목상권,3110095,한강진역 3번,11,5.0,,,,,,,,,,,,,,,,,,1.0
23580,20221,A,골목상권,3110094,오산중학교,3,,,,,,,,,,,,,,,,,,,1.0
23581,20221,A,골목상권,3110093,우사단길,32,2.0,,,,6.0,1.0,,,,,,1.0,,,,,,,10.0
23582,20221,A,골목상권,3110092,NH농협은행 보광동지점,15,,,,,3.0,1.0,,,,,,,,,,,,,1.0
23583,20221,A,골목상권,3110091,리움미술관,4,3.0,,,,,,,,,,,,,,,,,,
23584,20221,A,골목상권,3110090,한국폴리텍대학서울정수캠퍼스,9,7.0,,,,,,,,,,,,,,,,,,1.0
23585,20221,A,골목상권,3110089,서빙고동주민센터,5,1.0,,,,,,,,,,,,,,,,,,2.0
23586,20221,A,골목상권,3110088,오산고등학교,10,7.0,,,,,,,,,,,,,,,,,,1.0
23587,20221,A,골목상권,3110087,이태원엔틱가구거리,3,1.0,,,,,,,,,,,,,,,,,,
23588,20221,A,골목상권,3110086,이태원역 북측,5,3.0,,,,,,,,,,,,,,,,,,
23589,20221,A,골목상권,3110085,경리단길남측,28,5.0,4.0,,,1.0,,,,1.0,,,,,,,,,,10.0
23590,20221,A,골목상권,3110084,경리단길북측,24,2.0,1.0,,,2.0,1.0,,,,,,,,,,,,,9.0
23591,20221,A,골목상권,3110083,서빙고역 1번,3,,,,,,,,,,,,,,,,,,,2.0
23592,20221,A,골목상권,3110082,용산구청,10,3.0,1.0,,,1.0,,,,,,,,,,,,,,1.0
23593,20221,A,골목상권,3110081,해방촌 남동측,20,3.0,,,,,,,,,,,,,,,,,,10.0
23594,20221,A,골목상권,3110080,해방촌예술마을,18,,,,,4.0,,,,,,,,,,,,,,4.0
23595,20221,A,골목상권,3110079,후암동주민센터,30,3.0,1.0,,,,1.0,,,,,,2.0,,,,,,,4.0
23596,20221,A,골목상권,3110078,이촌동점보아파트,9,,,,,1.0,,,,,,,1.0,,,,,,,1.0
23597,20221,A,골목상권,3110077,삼광초등학교,7,,,,,1.0,,,,,,,,,,,,,,1.0
23598,20221,A,골목상권,3110076,삼각지역 14번,4,2.0,,,,,,,,,,,,,,,,,,
23599,20221,A,골목상권,3110075,숙대입구역 1번,16,1.0,,,,2.0,,,1.0,1.0,,,,,,,,,,4.0
23600,20221,A,골목상권,3110074,서울역 12번,33,1.0,1.0,,,3.0,,,,,,,,,11.0,,,,,2.0
23601,20221,A,골목상권,3110073,삼각지역 3번,5,,,,,,,,,,,,,,,,,,,
23602,20221,A,골목상권,3110072,열정도,1,,,,,,,,,,,,1.0,,,,,,,
23603,20221,A,골목상권,3110071,한강미주맨션아파트,12,,4.0,,,1.0,,,,,,,,,,,,,,1.0
23604,20221,A,골목상권,3110070,용산세무서,1,,,,,,,,,,,,,,,,,,,
23605,20221,A,골목상권,3110069,숙대입구,29,3.0,1.0,,,4.0,,,,,3.0,,,,1.0,,,,,7.0
23606,20221,A,골목상권,3110068,남영역 1번,23,3.0,1.0,,,1.0,,,,,6.0,,,,,,,,,3.0
23607,20221,A,골목상권,3110067,배문고등학교,16,,1.0,,,1.0,,,,,2.0,,,,,,,,,2.0
23608,20221,A,골목상권,3110066,서울역 15번,14,2.0,,,1.0,1.0,,,,,,,,,,,,,,4.0
23609,20221,A,골목상권,3110065,남정초등학교,4,,,,,,,,,,,,,,,,,,,4.0
23610,20221,A,골목상권,3110064,효창공원앞역 2번,21,,1.0,,,1.0,,,,,7.0,,,,,,,,,4.0
23611,20221,A,골목상권,3110063,효창공원앞역 5번,20,,,,,3.0,,,,,,,,,,,,,,3.0
23612,20221,A,골목상권,3110062,한강로동땡땡거리(은행나무길),25,3.0,1.0,,,3.0,,,,,,,1.0,,1.0,,,,,3.0
23613,20221,A,골목상권,3110061,효창동주민센터,19,,,,,2.0,,,,1.0,1.0,,,,,,,,,7.0
23614,20221,A,골목상권,3110060,효창공원앞역 6번,14,1.0,,,,,,,,,,,,,,,,,,6.0
23615,20221,A,골목상권,3110059,새남터성지,10,1.0,,,,1.0,,,,,,,,,,,,,,2.0
23616,20221,A,골목상권,3110058,성심여자고등학교,18,1.0,,,,2.0,,,,,,,1.0,,,,,,,7.0
23617,20221,A,골목상권,3110057,황학코아루아파트,14,,,,,1.0,,,,,,,,,,,,,,2.0
23618,20221,A,골목상권,3110056,신당역 3번,28,5.0,1.0,,,1.0,,,,1.0,,,,,,,,,,4.0
23619,20221,A,골목상권,3110055,황학동벼룩시장,5,,1.0,,,1.0,,,,,,,,,,,,,,1.0
23620,20221,A,골목상권,3110054,청구역 3번,5,1.0,,,,,,,,,,,,,,,,,,
23621,20221,A,골목상권,3110053,청구역 1번,8,3.0,,,,1.0,,,,,,,,,,,,,,
23622,20221,A,골목상권,3110052,장충초등학교,16,,2.0,,,2.0,,,,,,,,,1.0,,,,,1.0
23623,20221,A,골목상권,3110051,한양공고앞 교차로,2,,,,,,,,,,,,,,,,,,,
23624,20221,A,골목상권,3110050,약수역 7번,14,1.0,,,,2.0,1.0,,,,,,,,,,,,,5.0
23625,20221,A,골목상권,3110049,장충단 고개,6,,,,1.0,,,,,,,,,,,,,,,1.0
23626,20221,A,골목상권,3110048,장충동주민센터,12,2.0,1.0,,,,,,,,,,,,,,,,,
23627,20221,A,골목상권,3110047,다산성곽길,5,1.0,,,,,,,,,,,,,,,,,,
23628,20221,A,골목상권,3110045,동대문역사문화공원역 5번,8,,,,,,,,,,,,,,1.0,,,,,1.0
23629,20221,A,골목상권,3110043,충무초등학교,19,1.0,,1.0,,2.0,,,,,1.0,,,,,,,,,4.0
23630,20221,A,골목상권,3110042,남산골공원옆,3,,,,,,,,,,,,,,,,,,,
23631,20221,A,골목상권,3110041,남산케이블카,12,1.0,,,,,,,,,1.0,,,,2.0,,,,,2.0
23632,20221,A,골목상권,3110040,중구회현체육센터(정화예술대남산캠퍼스),10,,,,,,,,,,2.0,,,,,,,,,
23633,20221,A,골목상권,3110039,회현역 1번,5,,,,,,,,,,,,,,1.0,,,,,
23634,20221,A,골목상권,3110038,경향신문사,10,1.0,1.0,,,,,,,,,,,1.0,,,,,,2.0
23635,20221,A,골목상권,3110037,신설동역 12번,17,,,,,,,,,,,,,,,,,,,
23636,20221,A,골목상권,3110036,동묘앞역 3번,3,,,,,,,,,,,,,,,,,,,
23637,20221,A,골목상권,3110035,동묘앞역 2번,15,1.0,,,,,,,,,,,,,2.0,,,,,4.0
23638,20221,A,골목상권,3110034,창신1동주민센터,4,1.0,,,,,,,,,,,,,1.0,,,,,2.0
23639,20221,A,골목상권,3110033,창신역 4번,13,3.0,,,,1.0,,,,,,,,,,,,,,4.0
23640,20221,A,골목상권,3110032,수족관거리,3,1.0,,,,,,,,,,,,,,,,,,
23641,20221,A,골목상권,3110031,창신역 1번,12,,,,,,,,,,,,,,,,,,1.0,4.0
23642,20221,A,골목상권,3110030,동대문역 3번,4,,,,,,,,,,,,,,,,,,,
23643,20221,A,골목상권,3110029,동대문역 1번,17,,,,,2.0,,,,,,,,,,,,,,
23644,20221,A,골목상권,3110028,이화달팽이길,14,1.0,,,,1.0,,,,,2.0,,,,,,,,,2.0
23645,20221,A,골목상권,3110027,혜화역 1번,6,,,,,1.0,,,,,1.0,,,,,,,,,
23646,20221,A,골목상권,3110026,종로5가역 4번,4,2.0,,,,1.0,,,,,,,,,,,,,,
23647,20221,A,골목상권,3110025,충신시장옆,6,1.0,,,,,,,,,,,,,,,,,,
23648,20221,A,골목상권,3110024,혜회동주민센터,9,2.0,,,,2.0,,,,,,,,,,,,,,3.0
23649,20221,A,골목상권,3110023,서울대병원,6,,,,,3.0,,,,,,,,,,,,,,1.0
23650,20221,A,골목상권,3110022,경신고등학교,10,,,,,,,,,,2.0,,,,,,,,,3.0
23651,20221,A,골목상권,3110021,성균관대학교,11,,,,,2.0,,,,,1.0,,,,,,,,,2.0
23652,20221,A,골목상권,3110020,서울국제고등학교,16,,,,,2.0,,,,,1.0,,,,,,,,,8.0
23653,20221,A,골목상권,3110019,창덕궁,10,,,,,,,,,,,,,,,,,,,4.0
23654,20221,A,골목상권,3110018,중앙고등학교,15,1.0,,,,,,,,,,,,,,,,,,7.0
23655,20221,A,골목상권,3110017,정독도서관,6,,,,,,,,,,,,,,,,,,,4.0
23656,20221,A,골목상권,3110016,평창동동측,40,2.0,1.0,,,,1.0,,,,1.0,,,,,,,,,24.0
23657,20221,A,골목상권,3110014,경복고등학교,11,3.0,,,,,,,,,,,,,,,,,,2.0
23658,20221,A,골목상권,3110012,성곡미술관,12,2.0,,,,,,,,,,,,1.0,,,,,,
23659,20221,A,골목상권,3110011,청운초등학교,1,,,,,,,,,,,,,,,,,,,1.0
23660,20221,A,골목상권,3110010,평창동서측,34,1.0,,,,2.0,,,,,,,,,,,,,,22.0
23661,20221,A,골목상권,3110009,자하문터널,3,,,,,,,,,,,,,,,,,,,3.0
23662,20221,A,골목상권,3110008,배화여자대학교(박노수미술관),9,,,,,1.0,,,,,,,,,,,,,,4.0
23663,20221,A,골목상권,3110007,사직공원(한국사회과학도서관),12,1.0,,,,,,,,,,,,,,,,,,5.0
23664,20221,A,골목상권,3110006,부암동주민센터,3,1.0,,,,,,,,,,,,,,,,,,1.0
23665,20221,A,골목상권,3110005,세검정,16,2.0,1.0,,,1.0,,,,,,,,,,,,,,6.0
23666,20221,A,골목상권,3110004,대신고등학교,8,,,,,,,,,,,,,,,,,,,2.0
23667,20221,A,골목상권,3110003,세검정초등학교,18,,1.0,,,1.0,,,,,1.0,,,,,,,,,10.0
23668,20221,A,골목상권,3110002,독립문역 1번,18,2.0,,1.0,,3.0,,,,,,,,,,,,,1.0,3.0
23669,20221,A,골목상권,3110001,이북5도청사,12,1.0,,,,,,,,,,,,,,,,,,8.0
23670,20214,U,관광특구,3001496,강남 마이스 관광특구,35,1.0,8.0,,,3.0,,,,,,1.0,,1.0,,,,,,8.0
23671,20214,U,관광특구,3001495,잠실 관광특구,158,3.0,13.0,,,14.0,,1.0,,,,,,1.0,,,,,3.0,20.0
23672,20214,U,관광특구,3001494,종로?청계 관광특구,246,5.0,17.0,,,32.0,,,,,,,5.0,2.0,15.0,,,,3.0,28.0
23673,20214,U,관광특구,3001493,동대문패션타운 관광특구,144,3.0,12.0,1.0,1.0,15.0,,1.0,1.0,3.0,,,3.0,2.0,1.0,,,,5.0,17.0
23674,20214,U,관광특구,3001492,명동 남대문 북창동 다동 무교동 관광특구,594,14.0,57.0,,,43.0,,,,,1.0,1.0,2.0,5.0,9.0,,,,3.0,44.0
23675,20214,U,관광특구,3001491,이태원 관광특구,66,5.0,6.0,,,2.0,,,,,,,3.0,,,,,,1.0,14.0
23676,20214,R,전통시장,3130327,"평화시장(남평화시장, 제일평화시장, 신평화패션타운)",10,,2.0,,,2.0,,,,,,,3.0,,,,,,,
23677,20214,R,전통시장,3130326,고덕 골목형상점가,12,,,,,5.0,,,,,,,,,,,,,,1.0
23678,20214,R,전통시장,3130325,명일전통시장,2,,,,,,,,,,,,,,,,,,,
23679,20214,R,전통시장,3130324,길동복조리시장,5,,,,,1.0,1.0,,,,,,,,,,,,,
23680,20214,R,전통시장,3130323,둔촌역전통시장,6,,,,,,,,,,,,,,,,,,,
23681,20214,R,전통시장,3130322,고분다리전통시장,5,,,,,1.0,,,,,,,,,,,,,,1.0
23682,20214,R,전통시장,3130321,장신구 특화거리 상점가,7,1.0,,,,1.0,,,,,,,,,,,,,,1.0
23683,20214,R,전통시장,3130320,암사종합시장,12,,,,,2.0,,,,,,,,,,,,,,1.0
23684,20214,R,전통시장,3130319,성내전통시장,6,,,,,1.0,,,,,,,,,,,,,,
23685,20214,R,전통시장,3130318,로데오거리상점가,37,1.0,1.0,,,4.0,,,,,,,,,,,,,,4.0
23686,20214,R,전통시장,3130317,마천중앙시장,9,,,,,2.0,,,,,,,,,,,,,,
23687,20214,R,전통시장,3130316,마천시장,1,,,,,,,,,,,,,,,,,,,
23688,20214,R,전통시장,3130315,문정동 로데오거리 상점가(문정동 로데오거리),16,2.0,,,,4.0,,,,,,,,,,,,,,2.0
23689,20214,R,전통시장,3130314,풍납시장,24,1.0,,,,4.0,,,,,,,,,,,,,,1.0
23690,20214,R,전통시장,3130313,방이시장,41,,1.0,,,6.0,,,,,,,,,,,,,1.0,2.0
23691,20214,R,전통시장,3130312,석촌시장,9,,,,,2.0,,,,,,,,,,,,,,1.0
23692,20214,R,전통시장,3130311,새마을시장,19,,2.0,,,2.0,,,,,,,,,,,,,,1.0
23693,20214,R,전통시장,3130310,강남개포시장,30,,3.0,,,4.0,,,,,,,,,,,,,,4.0
23694,20214,R,전통시장,3130309,은마종합상점가,18,1.0,2.0,,,,,,,,,,,,,,,,1.0,1.0
23695,20214,R,전통시장,3130308,청담삼익시장,3,1.0,,,,1.0,,,,,,,,,,,,,,
23696,20214,R,전통시장,3130307,도곡시장,3,,,,,,,,,,,,,,,,,,,
23697,20214,R,전통시장,3130306,강남언주로,4,,,,,,,,,,,,,,,,,,,1.0
23698,20214,R,전통시장,3130304,신사상가,3,,,,,1.0,,,,,,,1.0,,,,,,,
23699,20214,R,전통시장,3130303,영동전통시장,5,,,,,2.0,,,,,,,,,,,,,,
23700,20214,R,전통시장,3130301,양재시장,3,,,,,1.0,,,,,,,,,,,,,,
23701,20214,R,전통시장,3130296,남부종합시장,1,,,,,,,,,,,,1.0,,,,,,,
23702,20214,R,전통시장,3130295,인헌시장(원당종합시장),20,1.0,,,,6.0,1.0,,,,,,1.0,,,,,,,2.0
